100000,6.186005993218818e-05
200000,6.366180925060361e-05
400000,6.186005993219501e-05
800000,8.888629970837947e-05
1600000,6.39621008036162e-05
3200000,6.366180924999298e-05
6400000,6.306122614496701e-05
