100000,4.105490580465047e-06
200000,8.21098116092836e-06
400000,7.1846085158144835e-06
800000,8.210981160911013e-06
1600000,8.210981160883257e-06
3200000,7.18460851589775e-06
6400000,8.210981160772235e-06
